GSM1701025	GSM1701026	GSM1701027	GSM1701028	GSM1701029	GSM1701030	GSM1701031	GSM1701032	GSM1701033	GSM1701034	GSM1701035	GSM1701036	GSM1701037	GSM1701038	GSM1701039	GSM1701040	GSM1701041	GSM1701042	GSM1701043	GSM1701044
FKBP4	5.83517	6.21313	5.03937	5.30901	5.18852	4.43402	5.33226	5.35288	5.48902	4.73965	4.21413	4.97783	4.79012	4.36516	3.97971	3.72933	4.14307	4.54459	4.28342	4.20127
SEC61A1	5.04528	4.18944	4.20571	4.53332	4.38124	3.84272	3.88608	4.27094	4.06986	3.80659	3.3656	3.59662	3.79213	4.10132	3.63235	3.41429	3.5817	3.72206	3.44625	3.86394
FGF13	3.82807	5.91985	4.73009	3.45857	3.4305	2.24405	2.08846	4.67505	5.65081	3.27706	3.264	5.2191	5.24837	3.49429	3.94769	4.49824	4.952	4.70534	5.33231	4.68158
DHCR7	5.12263	7.32295	5.26647	4.77195	5.82338	4.92356	5.30296	4.20896	6.49702	4.4094	3.37875	4.78096	4.84412	5.23919	3.91339	3.31952	3.0385	3.10904	3.14924	4.3062
POLR3G	2.9306	3.76993	4.05916	4.01147	3.32498	3.12007	3.66451	3.40638	3.52625	4.23962	3.90991	3.39867	4.13343	4.27534	3.53178	3.25919	3.5791	3.92019	3.34156	3.59583
PDCD2	5.73386	6.19599	6.32772	6.55318	3.83266	5.39538	5.55107	5.39708	8.19721	4.25313	5.87471	7.28423	7.44511	3.30241	5.38055	6.67796	6.98569	6.0439	6.59846	6.41696
COL9A3	9.10046	2.78955	4.82512	2.83968	2.63238	4.6576	10.4605	4.50034	2.91906	7.21477	3.24139	2.88	3.18068	2.71903	3.33934	2.53101	3.13757	2.63504	2.66664	3.37905
TRPC1	7.82068	6.19647	7.02426	8.62873	8.11996	6.61809	4.71729	8.21124	8.57274	6.32221	7.99942	7.48682	7.38273	4.00315	7.99084	7.61208	7.97869	7.71319	8.43642	7.74375
SYNDIG1	6.31815	5.69667	7.01351	7.99852	5.86859	5.8987	6.14624	7.82721	4.50166	6.57914	5.36864	5.47132	5.24734	4.09139	4.71572	4.47532	5.06726	4.55853	5.31436	5.38856
HNRNPA3P1	6.32111	8.17522	6.31163	6.50481	6.15892	5.70306	5.9875	5.90018	7.63725	5.33796	6.18925	8.21634	7.24589	5.81326	6.12891	6.43799	7.35043	6.74426	6.55476	6.6418
HNRNPA3	6.32111	8.17522	6.31163	6.50481	6.15892	5.70306	5.9875	5.90018	7.63725	5.33796	6.18925	8.21634	7.24589	5.81326	6.12891	6.43799	7.35043	6.74426	6.55476	6.6418
ANKLE2	7.59059	7.15942	6.30064	7.61484	5.55004	5.25287	5.23655	7.32665	6.3811	5.38531	6.11935	6.45417	5.78259	3.90695	5.17228	5.45519	5.5612	5.37695	6.39608	6.50473
ZMYM6	4.99358	4.72545	4.11906	3.84828	3.92365	4.1914	3.70272	5.15451	4.50512	4.38823	4.2217	5.01269	4.64034	2.85843	4.64335	4.70619	4.45224	3.78919	3.4282	4.74038
NFIB	4.29182	5.5362	6.05057	5.19796	3.89209	4.34091	4.89678	6.46578	8.34529	4.44721	5.22227	5.7853	5.60191	5.35594	5.17244	5.82411	5.37488	5.43331	5.17244	5.41126
UBQLN2	6.3482	6.57417	6.54515	8.00739	7.38916	6.90953	5.98714	5.61252	7.44094	5.27238	6.22573	7.7992	7.40979	4.50406	6.93591	7.68391	8.17233	7.18464	6.53126	7.52232
FXN	2.87751	4.75516	4.07129	3.83505	5.27031	3.39519	2.66208	3.34304	3.65807	3.00277	2.52801	3.31437	3.22439	2.57474	2.977	2.44807	4.32141	3.10147	3.38634	3.7795
SST	7.14668	4.33244	4.51734	6.36746	6.19724	4.30893	4.62855	6.0055	3.24021	2.37636	2.81504	2.58041	2.9342	3.63562	2.27637	3.05184	3.0385	2.69045	2.5906	2.82243
DTD2	2.70198	3.36113	3.03365	3.00813	2.95656	3.44215	1.6979	2.93197	2.69258	3.1564	2.0854	2.95832	2.84306	3.28175	1.88495	2.68699	3.36209	3.10147	2.75653	2.69375
DNMT3A	7.75231	7.41107	7.63532	9.12714	7.81601	6.18386	8.19819	7.31712	7.43771	6.76575	4.90834	5.38338	5.58637	5.45002	5.71793	5.65753	6.277	6.27959	5.76169	5.20329
BAG4	4.62963	2.46628	2.33545	3.61996	3.12992	2.70444	2.96949	1.93783	3.62707	2.77391	2.521	2.95412	2.85398	2.45229	2.04499	2.21084	2.90839	2.34265	2.04011	2.29157
OLFML3	5.17566	4.43189	3.78152	5.9113	3.78922	4.05595	4.0799	4.24059	6.65912	4.44421	5.6852	6.81446	6.0234	2.65465	5.55487	5.44199	3.57914	5.57526	4.72191	6.37075
ELK3	7.10564	7.2671	8.546	9.03833	5.47367	7.56828	6.99352	5.47955	8.38561	7.02287	8.41853	8.6944	9.34155	4.21367	7.86436	9.02494	9.89667	8.36347	8.25128	8.56801
PAK6	4.50986	6.02993	4.97527	4.69133	4.6652	4.27085	2.88505	4.74192	3.59209	3.2039	4.26594	4.2728	3.73683	2.892	3.80343	3.51518	5.07701	4.33157	3.60329	4.15101
COA3	6.81348	7.86441	6.79174	7.42949	8.15748	7.03127	6.85209	6.03658	6.83499	7.03586	6.87968	7.6286	7.92446	5.36791	7.80821	7.88607	8.17823	7.1871	6.53653	7.58499
C2orf49	4.56393	5.64812	5.90502	5.34434	5.13847	4.4902	4.25258	7.24893	6.05539	5.35048	4.7479	4.73786	5.35814	3.31466	4.80915	4.88199	6.33487	4.928	5.06688	3.42564
GPLD1	4.28115	3.52612	3.93502	2.35671	4.62163	2.53797	4.18481	4.42299	2.77927	3.47571	5.63766	3.52389	2.521	2.31424	4.35137	5.15642	4.38008	3.71973	4.56074	3.05414
LMNA	6.1945	7.32151	5.84329	6.03524	5.72683	5.41452	4.83738	4.85108	5.7853	5.33631	6.29707	5.57376	5.39959	5.68749	5.58644	5.24	4.72933	5.16403	4.77578	6.81185
ACTB	12.3187	12.1581	9.76571	11.1167	9.80651	10.0592	9.90983	10.8368	11.3769	9.62762	11.2171	10.9513	11.5277	10.6507	11.0169	11.363	11.7398	10.9581	11.1645	12.0225
ACTG1	12.3187	12.1581	9.76571	11.1167	9.80651	10.0592	9.90983	10.8368	11.3769	9.62762	11.2171	10.9513	11.5277	10.6507	11.0169	11.363	11.7398	10.9581	11.1645	12.0225
GGA2	7.66892	7.52047	7.80298	7.73994	8.28654	6.72277	6.7899	7.60948	7.05111	6.56464	7.61605	6.98131	6.90643	5.13294	6.93045	7.10551	7.02267	7.55406	7.4577	7.02416
LYAR	6.26511	6.47547	6.37248	5.5157	6.09532	5.42649	5.68649	5.74146	5.27302	5.05758	5.3201	5.11361	4.67051	4.36516	5.75143	4.66163	4.66167	5.07339	5.58732	5.67932
GSTT2	6.52436	3.0822	2.90557	4.75271	3.39751	3.21661	4.19087	5.0702	3.6127	4.32997	3.70206	3.6869	3.13205	4.56309	3.2519	3.19796	3.26041	3.88999	3.29835	4.20699
P4HA1	7.37226	9.47758	8.85037	9.46176	7.65031	8.25758	7.21043	7.72322	9.70939	6.70458	7.69036	9.0376	8.83771	4.20686	7.77166	8.99057	8.6779	7.8398	7.16233	7.32471
OPLAH	5.7513	9.38897	5.76254	5.12902	7.53067	6.65726	4.54509	5.34745	6.37414	5.63717	3.69117	3.41186	3.57643	4.92063	4.41715	3.57078	3.59398	3.35955	3.892	4.12296
CCNC	7.5477	7.90645	8.45683	7.1468	7.80232	7.13162	7.4438	7.69725	8.78329	6.66058	7.09376	9.05582	8.85093	6.09723	8.05845	7.93238	8.48629	7.5084	7.89983	8.20734
ABT1	5.15427	5.81344	5.58045	4.84671	5.60849	4.961	5.55698	4.69227	5.01576	5.02213	4.63288	4.92583	5.50061	4.74038	5.37562	4.91745	5.06973	4.9568	4.35197	5.05973
TTC30B	4.95361	6.60208	6.30064	6.04091	7.26096	4.33423	6.62648	6.53931	5.61499	5.7438	6.41424	7.25479	7.80986	3.91228	7.07538	7.82335	8.29984	8.10964	5.52927	4.85678
SNX6	7.75143	9.46507	8.57159	7.94401	7.91607	8.56664	7.31845	7.33176	8.79918	8.10725	7.31417	8.96317	8.79378	4.37729	7.58216	8.49175	8.70736	7.03908	8.03756	8.18943
TMEM108	6.44633	2.58257	5.31261	5.09136	2.85519	3.54934	5.68728	7.11327	6.37072	4.6777	3.31515	3.66303	3.19724	3.45517	2.90898	3.28681	3.47492	3.37814	3.14228	2.46891
GATD3A	5.20283	5.3252	3.66977	4.52586	4.43918	3.58355	3.70213	3.68422	4.5862	4.46329	4.19459	3.79873	4.16636	4.47389	4.35822	3.11232	3.31643	3.99807	3.6049	3.91062
PHGDH	8.67283	9.32392	8.84089	8.9837	9.4275	8.22828	7.59599	8.1124	8.22109	8.49266	8.14597	7.93382	8.36106	6.8212	8.38102	7.64122	8.31035	7.60823	7.83158	8.71202
MZT2B	8.67283	9.32392	8.84089	8.9837	9.4275	8.22828	7.59599	8.1124	8.22109	8.49266	8.14597	7.93382	8.36106	6.8212	8.38102	7.64122	8.31035	7.60823	7.83158	8.71202
MZT2A	8.67283	9.32392	8.84089	8.9837	9.4275	8.22828	7.59599	8.1124	8.22109	8.49266	8.14597	7.93382	8.36106	6.8212	8.38102	7.64122	8.31035	7.60823	7.83158	8.71202
CBX1	9.43759	9.44517	7.31581	8.46489	8.33286	6.87951	8.12612	8.2306	9.82198	6.44428	7.26226	8.45091	8.25895	5.12407	6.6537	7.53915	7.33331	7.67484	7.71215	7.8766
DNAH3	3.97712	4.82809	4.20313	4.60583	3.97911	4.90126	4.55139	3.93359	4.21692	4.32944	5.74444	5.82453	6.57969	4.57962	6.62876	8.46486	7.3441	8.52221	5.76201	5.23297
TNPO3	6.19594	6.14707	6.52656	6.30224	6.35067	4.70704	5.06094	5.49118	5.45062	5.14066	5.58139	5.49118	5.46449	4.73666	5.48111	5.64798	5.34337	5.2441	5.48111	4.97943
EYA4	5.46468	3.24542	3.50825	3.35847	2.97105	2.88569	3.75011	2.83842	3.47437	3.66633	3.54704	3.89696	3.26491	5.10816	2.50511	4.04135	2.73865	4.10051	4.05738	3.57721
EIF4G1	8.49929	8.26139	6.25388	7.24303	7.52112	5.58002	7.16138	6.5872	7.52491	5.89417	6.63338	6.36511	6.31799	5.00798	6.20188	6.24548	6.26551	6.10135	6.55574	6.50593
PEX11A	5.82168	7.04396	7.90057	7.38476	7.67491	7.0799	6.25294	7.42991	7.98545	6.53505	7.094	8.05735	7.94699	6.7787	7.69322	7.58815	7.43274	7.60463	7.3791	6.11997
FZD4	7.60184	6.27131	8.25969	7.21209	9.32171	7.73053	7.16433	7.33988	8.05398	8.20864	6.42391	7.35984	7.12368	5.69874	7.03708	6.63083	6.74324	7.09634	6.74324	6.57402
LAMTOR3	7.19381	9.28094	7.62051	7.58143	6.00546	7.244	7.06157	6.67477	8.03848	6.84395	6.89506	8.50486	8.57059	4.27919	7.25153	7.95582	8.05832	7.25022	7.6882	7.69406
BLCAP	9.97634	10.1128	8.78136	8.26761	8.6636	7.73966	9.08595	9.27753	9.22379	8.95531	8.86521	9.71696	9.17331	5.2263	8.79548	9.49147	9.30328	9.84248	8.69894	7.65826
CTNNA2	3.94435	6.21509	5.47589	7.96205	5.56822	4.44959	4.26563	4.49578	4.22504	5.15806	5.51578	5.32824	5.24238	3.85406	3.99797	4.67114	6.61964	3.74642	5.41122	4.95121
UFSP2	6.66505	7.19091	6.28235	7.05467	6.24952	5.99384	5.91738	5.58831	7.65189	4.88119	6.43704	8.03686	8.07633	4.63897	6.27845	6.85032	6.91284	7.24941	7.01678	7.25381
CYP51A1	4.24203	5.7463	4.62687	4.89749	5.20317	5.19582	5.19226	4.50873	5.42535	4.67915	3.47316	4.9302	3.34958	4.82161	3.75612	3.4417	5.17659	4.25696	4.69701	4.16797
LRRD1	4.24203	5.7463	4.62687	4.89749	5.20317	5.19582	5.19226	4.50873	5.42535	4.67915	3.47316	4.9302	3.34958	4.82161	3.75612	3.4417	5.17659	4.25696	4.69701	4.16797
MPP5	3.56668	3.18296	3.85569	4.31852	3.6357	4.2611	4.21591	3.77143	4.02207	4.56611	3.15435	3.43032	3.60085	3.72309	3.89909	4.35944	2.96995	3.19183	4.0191	2.64127
LZTS3	9.07379	9.45354	8.55337	7.63108	10.5369	8.33403	10.0106	8.03742	8.76249	10.4009	7.33591	6.71122	7.61287	6.4578	7.30338	7.098	7.06199	6.86415	7.73346	7.77348
B3GNT2	2.15337	2.9847	2.69284	1.90826	2.39078	2.60358	2.70219	2.11178	3.06088	3.35273	1.84074	2.35429	2.85739	2.75259	2.65353	2.71117	2.14043	2.14744	1.77992	2.3998
MCCC2	4.11618	5.65712	3.19878	4.00905	3.27931	3.49211	3.75016	3.24246	3.9742	3.52264	3.39273	3.32014	3.07679	4.36516	3.53918	2.90073	3.05302	3.23519	2.94811	2.08865
ABR	6.71253	5.26469	5.90184	5.87899	4.78825	6.39714	5.43755	5.08643	5.7296	5.33401	7.02959	6.89497	7.07234	6.98185	7.59845	7.78732	7.36624	7.45382	6.76552	7.18219
PRKCI	2.18412	2.35111	2.07766	1.81211	1.97414	1.87403	2.07243	2.07137	3.69319	2.20042	1.81745	1.93072	1.77397	2.71188	2.2561	1.95171	2.10796	2.43316	2.20604	2.21611
DSN1	4.27893	4.93492	3.58167	3.39468	3.47524	3.18967	4.13999	3.81303	4.41289	3.98655	3.79454	3.03142	2.85546	5.01631	3.83363	3.26186	1.93821	2.89952	3.50142	3.71326
CFD	4.77084	6.16949	4.72892	5.09776	3.78922	4.36165	4.63119	4.35605	4.55093	3.92665	4.84385	5.02246	5.65265	5.76632	5.22748	5.96651	5.54383	6.12115	5.23466	5.45978
C22orf23	2.45532	3.21185	2.65622	3.08714	3.1618	2.46772	3.20695	2.49917	3.13938	2.63407	5.11649	4.75642	5.16007	4.48845	4.78189	6.42782	5.58081	4.81927	3.28672	3.34062
PEX19	6.06251	7.78856	6.25668	6.50031	6.79848	5.6853	5.31424	5.14893	5.89169	5.49552	4.9673	6.01459	6.30411	3.98195	4.94096	5.76636	5.85485	5.52083	5.14929	6.3246
COX11	4.60883	6.36667	5.71438	6.02445	6.3243	5.72925	5.121	6.56993	7.03255	6.58642	6.05069	6.66205	6.73617	3.40525	6.84238	6.61233	6.08551	6.10752	6.2756	7.07902
LDB2	4.34316	5.87183	3.05625	5.7736	3.74963	3.51422	3.27297	3.42241	4.00001	3.51398	4.88172	5.14475	4.52412	4.63526	5.27233	5.42649	5.17901	5.72118	5.15174	5.99209
RABL2B	5.97894	7.65748	5.97557	5.14087	4.75021	6.12635	5.98374	6.10643	6.93365	5.96948	8.44552	8.30707	8.62016	4.5944	8.85738	9.73649	9.40023	9.26957	7.86515	7.32796
RABL2A	5.97894	7.65748	5.97557	5.14087	4.75021	6.12635	5.98374	6.10643	6.93365	5.96948	8.44552	8.30707	8.62016	4.5944	8.85738	9.73649	9.40023	9.26957	7.86515	7.32796
UBE3C	2.16167	2.42487	1.9444	2.79079	2.0947	2.89731	2.10509	2.35732	3.10072	2.49005	2.3537	2.27246	2.35946	2.61266	2.5103	2.14607	1.91202	2.75348	2.13725	1.85995
FAM223B	4.89873	5.13253	5.11493	4.87214	3.74802	5.20145	4.16948	5.45012	4.37076	5.36129	5.02071	5.29656	4.81567	3.77182	4.36178	5.15032	3.20512	5.67927	5.67997	5.40922
FAM223A	4.89873	5.13253	5.11493	4.87214	3.74802	5.20145	4.16948	5.45012	4.37076	5.36129	5.02071	5.29656	4.81567	3.77182	4.36178	5.15032	3.20512	5.67927	5.67997	5.40922
MMP16	4.1825	3.61357	3.78171	4.17031	3.82823	3.63835	4.06157	4.40504	4.35018	4.66619	5.01127	4.69704	4.96874	4.71903	4.81798	4.33684	6.36984	5.81975	5.08043	4.90719
FBXO9	3.64824	3.43758	5.39262	4.44076	4.43402	2.99119	5.28533	5.6314	4.25139	5.32324	5.19576	4.791	4.75503	4.59422	5.31742	5.09624	4.32524	5.41611	5.32989	4.38134
ITGB8	5.5612	6.72783	5.71793	5.56101	4.0985	6.18567	7.12326	4.60951	6.53979	5.58316	3.94264	3.82554	4.44167	4.95576	4.2065	3.23354	4.9414	4.0106	3.91212	3.48199
ASL	6.02914	8.20541	5.41692	5.26025	5.62266	5.32826	6.55637	4.2993	6.63804	4.99161	4.20221	5.51687	5.43543	4.20831	4.40653	4.76809	5.262	4.59746	4.57046	4.8805
PI4K2A	6.70216	6.02263	5.63041	6.16133	6.51491	5.71154	5.83843	5.81029	5.65933	6.119	5.64633	5.41935	5.35805	4.79781	5.62411	5.88917	5.95508	5.88497	5.14797	6.44458
ZFP2	4.31653	4.11039	4.52216	4.15941	4.88798	4.53174	4.86564	4.14111	3.78855	5.40917	4.62025	4.16127	4.39072	3.68537	5.30777	3.94179	4.51713	4.93668	5.04738	4.9278
SNRPE	5.71214	5.65854	5.67689	6.67524	5.07492	4.79483	5.18557	5.23044	5.15614	5.46947	4.19783	4.1296	5.12697	4.38453	4.96145	4.43637	5.80311	4.80765	5.26049	4.53651
MARCH6	10.1309	9.90358	9.39926	9.90933	9.86528	8.63443	9.8998	10.3299	10.0305	10.2239	9.31759	8.41683	8.27007	5.14845	8.10806	8.61474	8.44862	8.7736	8.8198	8.81624
LAP3	8.0745	10.2373	7.88229	7.73225	8.36642	6.55354	7.18561	6.41808	8.56692	6.11411	7.78386	8.69098	8.98271	5.20675	8.44994	8.93745	9.73615	8.20595	7.36811	9.13763
MEG3	4.89059	3.00627	4.63742	5.51319	3.25919	2.34741	7.79061	4.73006	4.35717	4.14604	9.55433	3.51708	3.57107	4.62302	5.57754	4.49092	4.13294	5.85093	6.35475	8.18867
FBL	9.28494	9.61612	9.64803	9.36917	8.96938	7.82579	8.51184	10.736	9.46431	9.09621	8.64369	9.15529	8.48634	7.18543	8.14265	7.9475	9.13198	8.49231	9.03878	9.24387
TRIB1	10.3728	9.91762	10.6956	8.13819	9.75668	8.60569	9.90579	9.0932	9.84211	10.2883	11.8035	9.2768	9.84313	11.279	9.27965	9.72443	10.7116	10.362	11.5256	11.8447
SREK1IP1	2.87198	4.47896	3.29181	3.6841	4.00905	3.06831	2.88108	3.15758	4.23014	3.66557	4.35056	5.52133	5.6356	4.55031	4.00791	3.96731	5.17506	4.546	4.54634	4.66649
OAZ2	5.11241	6.05416	5.41692	5.12974	6.4314	4.43271	4.84109	4.71363	4.56911	5.66621	4.48328	4.67623	4.22749	4.32897	3.58237	5.10921	5.02056	4.91679	4.10957	5.02185
CHPT1	5.24029	6.79022	5.23433	6.95358	5.73123	5.59593	4.47496	5.81924	8.10106	4.74355	6.28731	7.56714	7.99049	5.89313	7.30573	6.39682	7.59767	6.5187	6.48193	7.64814
IQGAP2	4.39609	5.43245	3.74215	4.37533	3.90663	4.50966	4.15074	4.97564	5.21895	5.33075	5.45507	7.28704	6.7578	3.79179	4.64472	6.45235	5.88302	5.80904	5.80556	5.79686
TCF4	8.31717	7.33623	8.3439	9.71103	8.50494	6.90507	9.30811	9.25483	8.16276	9.44987	8.75375	8.87562	8.16261	7.35378	9.25375	8.60362	8.64533	9.17184	9.50564	9.92231
TRMT10C	6.31717	7.46463	7.11145	6.78841	6.98491	7.14586	6.17171	6.87354	7.23518	7.0321	5.76726	6.64126	6.90273	4.73798	5.3355	6.12413	7.13239	5.88497	5.83627	7.04049
MYOF	8.84352	10.011	9.93684	10.3869	10.283	8.9274	9.47162	10.3469	10.9284	11.3476	10.3074	11.1481	10.9868	6.98321	10.7321	10.6814	10.2565	9.92718	10.5751	10.2785
NRIP1	6.12096	6.09358	6.72464	7.75224	6.07069	5.85767	7.87062	9.10086	7.03871	8.30452	7.89905	9.16413	8.79237	5.07149	8.17784	7.5844	8.42918	8.55887	8.85822	8.28361
DDX17	4.01584	5.90931	6.51408	8.07428	8.05346	5.38307	8.25648	6.85162	7.53099	6.2893	8.86583	8.14904	8.43178	6.98184	9.52973	9.19977	8.21837	8.94615	8.29053	8.06724
CHRDL1	2.95998	3.75294	5.60183	3.46273	3.27012	3.61653	3.47426	5.6601	4.52732	4.34276	5.93402	3.69861	5.42178	5.13669	4.78189	5.04738	5.54604	6.21736	4.85253	4.67726
OR2A20P	4.31922	5.49614	3.91221	2.4322	3.60293	5.8692	3.22442	2.99101	3.47322	4.61548	5.94756	4.29121	4.30789	2.86258	2.7655	4.8009	5.47917	3.47837	5.33011	5.10823
OR2A9P	4.31922	5.49614	3.91221	2.4322	3.60293	5.8692	3.22442	2.99101	3.47322	4.61548	5.94756	4.29121	4.30789	2.86258	2.7655	4.8009	5.47917	3.47837	5.33011	5.10823
OR2A1-AS1	4.31922	5.49614	3.91221	2.4322	3.60293	5.8692	3.22442	2.99101	3.47322	4.61548	5.94756	4.29121	4.30789	2.86258	2.7655	4.8009	5.47917	3.47837	5.33011	5.10823
LOC101928605	4.31922	5.49614	3.91221	2.4322	3.60293	5.8692	3.22442	2.99101	3.47322	4.61548	5.94756	4.29121	4.30789	2.86258	2.7655	4.8009	5.47917	3.47837	5.33011	5.10823
MAPK10	4.86944	5.82507	4.91773	5.26025	5.11553	5.27308	5.8071	4.66703	4.86594	4.55585	7.12466	6.96197	7.42155	5.18269	7.75127	8.57756	7.78996	7.27906	6.41913	5.99698
ZNF33B	4.95256	4.47864	4.98808	5.08392	5.64315	4.85615	5.27247	5.70753	4.49782	5.90004	5.39936	6.22013	6.08886	5.32287	7.97544	6.8585	6.71737	7.09957	6.53933	5.40934
TIMM10	8.75878	7.43857	6.74556	7.28475	7.54522	7.14283	8.63089	5.78516	7.47942	6.96528	6.24392	6.28615	6.23944	5.60331	6.24951	6.61233	6.13737	5.81229	6.17155	6.95215
CTSV	6.64525	8.78737	5.75222	6.69652	7.22563	6.75433	4.89386	6.85169	7.50129	4.35822	4.5258	7.35605	6.17864	5.38663	4.02079	4.76431	5.12025	4.74057	5.10026	4.87785
FAM126A	3.72178	3.94728	3.46141	4.00905	4.0148	4.5576	3.80791	4.0352	3.81241	4.23375	3.65292	3.81485	3.32683	5.35505	3.53493	4.0952	3.66753	3.63491	3.71609	3.56749
SNRNP25	5.44904	8.32386	6.82095	8.25233	7.52142	6.004	6.31404	6.92713	7.29342	6.19363	5.72894	6.39774	6.67613	5.34971	6.06961	6.27632	6.48669	6.33746	5.88497	5.96412
DNAJB11	8.47727	8.06816	6.22384	6.8961	6.76385	5.80564	7.15977	6.62995	7.49005	7.14624	6.44657	7.54571	6.2241	4.95685	6.40849	6.09394	6.13865	6.57213	6.02877	6.28006
CAMSAP2	4.41798	3.43546	3.59519	3.96502	3.40464	4.929	4.54197	4.06165	3.02848	4.1986	2.98433	2.75092	3.41772	3.39673	3.45488	2.7097	2.94588	3.3496	2.49189	3.30644
ATP2A2	7.54303	7.88682	7.62093	7.92649	7.0272	6.51938	7.07726	6.92533	7.7369	7.03128	7.46613	8.57665	8.15417	5.17224	7.3451	8.42253	7.87647	8.4008	7.72261	7.29054
POLE	7.42721	6.95555	4.92946	6.6247	6.4158	5.33693	6.59905	6.00633	5.27302	5.83688	5.55673	4.9807	4.96874	5.98381	5.04628	4.72457	4.36801	4.91278	4.70121	5.78799
AP3D1	3.97699	4.231	3.25438	3.83505	3.52019	3.72943	3.63761	3.44829	3.41581	3.78438	3.80668	3.69736	3.54382	4.35075	3.19812	3.34836	3.28382	4.11812	4.26051	2.86664
SLC7A9	7.5104	4.04499	5.99886	3.93237	4.90989	6.20847	4.81566	6.05009	3.4671	5.85153	4.89077	3.81936	5.29122	4.64295	4.65549	4.68451	5.49171	4.56612	4.71351	5.35539
CEP290	5.94296	5.16674	5.80538	6.58928	5.2342	5.42305	7.13131	7.94816	5.20695	7.50778	7.58173	6.96455	6.59227	3.17174	8.03008	7.63368	7.08255	7.99291	7.00073	6.42514
RPF1	7.58508	8.01156	7.42226	6.91235	6.78409	6.83432	7.30477	7.23692	7.75739	6.33394	7.02073	8.45347	7.93481	5.35395	6.9703	7.82157	7.70989	7.70989	7.18606	7.45867
SLC30A1	8.43954	7.70983	9.71073	8.2366	8.00448	8.05254	5.98324	9.32669	10.6517	7.23544	7.74764	10.1639	10.0915	4.77145	8.44125	8.77223	9.60938	8.60257	8.48426	8.29165
PIMREG	6.01956	5.90277	5.32278	6.5863	6.10267	5.14363	6.26419	5.57232	5.98132	4.37485	4.89744	3.86562	3.73647	3.60392	5.21267	4.51528	4.45655	4.97535	3.97728	4.36998
UBR5	7.19193	8.96501	5.89558	5.51473	6.36786	6.4306	6.01911	6.5872	7.24064	5.96412	6.06299	6.27769	6.00438	3.36099	6.27036	5.30746	5.53739	5.86992	6.33468	6.34407
SPIN3	6.26742	5.00573	4.97082	2.97871	3.37028	5.31774	3.22974	4.22094	5.43805	2.70555	3.68937	4.25173	4.77782	2.63641	3.81332	3.65225	3.29708	4.42914	4.29787	3.72111
IMPDH2	8.79802	10.5597	9.5749	7.85713	9.17211	8.56861	8.72596	9.1814	9.8974	9.73433	9.20164	9.23026	9.31724	7.08649	8.59298	8.81108	9.50635	8.73557	9.15054	9.8954
MTX2	8.30297	10.3665	7.43589	6.68167	7.61621	7.27597	6.32067	7.3982	8.1083	6.24754	7.21244	7.64374	7.85544	4.15758	7.48095	7.52266	7.67587	7.67483	6.54497	7.05243
TNPO2	6.16871	7.23923	4.94221	5.37734	6.33063	4.98279	5.97207	5.19501	5.58383	5.35456	5.42661	5.33754	4.85951	5.2263	5.12809	5.49833	4.80533	5.48453	5.09035	5.19375
SZRD1	4.5733	4.29503	4.7696	4.68158	4.37546	4.42476	4.90442	3.99839	4.07561	4.85261	3.66297	3.94874	4.40045	5.9421	3.82507	3.99092	4.14287	4.26887	4.06702	4.29905
RTN4IP1	3.41107	3.94728	3.50825	2.82897	3.01054	2.90723	2.87869	2.45453	5.59523	2.45668	3.34257	4.59212	4.22749	4.29062	3.86446	3.67721	4.17627	3.63973	3.54938	2.28818
FBXL4	4.89224	4.22264	5.80224	2.52562	4.14801	4.04884	4.45739	5.72299	5.16277	3.25919	4.70255	5.52846	5.7459	2.3896	4.85304	4.87342	5.45919	5.41213	5.4651	3.62493
FOXO3	9.33089	9.49261	10.0837	8.63367	10.0686	7.30616	9.76946	9.79281	9.9252	9.18095	9.68305	9.75098	9.60632	8.58719	9.81494	9.71135	9.38837	9.74822	9.57627	9.9636
BZW2	8.54099	9.85268	9.34385	10.2576	8.45239	7.9014	9.66581	8.53715	8.6379	9.92676	8.2041	8.15532	8.51028	8.77125	7.93425	7.46534	8.54683	7.75866	8.84182	8.87444
ACACA	3.80066	3.65564	4.00905	4.41664	4.47633	3.68198	3.63843	4.19831	5.2843	3.39615	3.57429	4.19053	4.64727	5.5875	3.62894	3.76373	4.08722	3.49305	4.29828	4.05486
ATP6V1C2	7.99014	6.027	5.86712	5.51712	4.49549	6.98627	4.84378	7.13146	3.95747	4.06999	3.93306	5.11722	5.79969	4.42081	3.71066	5.09981	4.78171	5.03717	3.8371	4.36998
RPL4	10.4717	11.4668	10.6273	10.0465	10.2028	8.6988	9.97086	10.5819	10.0642	11.1984	10.1598	10.3493	10.4747	8.43229	9.84963	10.0178	10.5295	10.1492	9.83573	10.8775
NUP188	7.07916	6.78142	5.221	5.31652	6.06681	5.37249	6.7093	5.59913	5.41951	5.89364	5.58463	5.17239	5.75197	7.02974	5.59913	5.23223	5.84491	5.00769	5.45453	5.89039
SNORD16	10.4717	11.4668	10.6273	10.0465	10.2028	8.6988	9.97086	10.5819	10.0642	11.1984	10.1598	10.3493	10.4747	8.43229	9.84963	10.0178	10.5295	10.1492	9.83573	10.8775
SNORD18A	10.4717	11.4668	10.6273	10.0465	10.2028	8.6988	9.97086	10.5819	10.0642	11.1984	10.1598	10.3493	10.4747	8.43229	9.84963	10.0178	10.5295	10.1492	9.83573	10.8775
